,Unnamed: 0,user_id,content_id,loc,weekdays/weekends,gender,profession,age,age_category,event,view,time,device,section,cp,watch_time,t_gap,documentary,quiz,contest,audition,history,news,sports,drama,romantic relationship,reality,sitcom,action,talk,family,comedy,sf fantasy,sf,mid,adventure,romance,trip,game,fantasy,mini series,horror,crime,mystery,g_avg,m_avg,u_avg,um_avg,simu1,simu2,simu3,simu4,simu5,mat_fact_pred
4286,4286,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4287,4287,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4288,4288,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4289,4289,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4290,4290,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4291,4291,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4292,4292,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4293,4293,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4294,4294,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4295,4295,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4296,4296,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4297,4297,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4298,4298,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4299,4299,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4300,4300,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4301,4301,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4302,4302,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4303,4303,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4304,4304,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4305,4305,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4306,4306,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4307,4307,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4308,4308,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4309,4309,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4310,4310,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4311,4311,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4312,4312,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4313,4313,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4314,4314,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4315,4315,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4316,4316,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4317,4317,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4318,4318,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4319,4319,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4320,4320,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4321,4321,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4322,4322,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.3333333333333,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4323,4323,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.3333333333333,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4324,4324,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.3333333333333,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4325,4325,10,29,6,1,2,1,26,1,1,3,19,4,2,4,0.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4326,4326,10,29,6,1,2,1,26,1,0,3,19,4,2,4,20.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4327,4327,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4328,4328,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4329,4329,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4330,4330,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4331,4331,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4332,4332,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4333,4333,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4334,4334,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4335,4335,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4336,4336,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4337,4337,10,29,6,1,2,1,26,1,0,3,19,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4338,4338,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4339,4339,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4340,4340,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4341,4341,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4342,4342,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4343,4343,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4344,4344,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4345,4345,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4346,4346,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4347,4347,10,29,6,1,2,1,26,1,0,3,20,4,2,4,61.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4348,4348,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4349,4349,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4350,4350,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4351,4351,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4352,4352,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4353,4353,10,29,6,1,2,1,26,1,0,3,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4354,4354,10,29,6,1,2,1,26,1,0,3,20,4,2,4,50.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4355,4355,10,29,6,1,2,1,26,1,0,3,20,4,2,4,50.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4356,4356,10,29,6,1,2,1,26,1,0,3,20,4,2,4,80.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4357,4357,10,29,1,1,2,1,26,1,1,2,20,4,2,4,0.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4358,4358,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4359,4359,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4360,4360,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4361,4361,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4362,4362,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4363,4363,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4364,4364,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4365,4365,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4366,4366,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4367,4367,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4368,4368,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4369,4369,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4370,4370,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4371,4371,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4372,4372,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4373,4373,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4374,4374,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4375,4375,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4376,4376,10,29,1,1,2,1,26,1,0,2,20,4,2,4,60.0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4377,4377,10,29,1,2,2,1,26,1,1,2,23,1,2,4,0.0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4378,4378,10,29,1,2,2,1,26,1,0,2,23,1,2,4,25.0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4379,4379,10,29,1,2,2,1,26,1,0,2,23,1,2,4,60.0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4380,4380,10,29,1,2,2,1,26,1,0,2,23,1,2,4,60.0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
4381,4381,10,29,1,2,2,1,26,1,0,2,23,1,2,4,61.0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.60981754332392,57.551106427818766,57.7641196013289,57.551106427818766,0,0,0,0,0,58.387017738927
