,user_number,title,content number,genre,loc,Weekdays/Weekends,Gender,Profession,Age,age,event,view,time,device,section,CP,watch time ( candle ),t-gap
1108,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1109,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,63.5,1554
1110,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,63.5,1554
1111,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1112,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1113,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1114,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1115,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1116,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1117,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1118,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1119,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1120,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1121,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1122,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1123,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1124,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1125,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1126,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1127,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,1,3,5,5,60.0,1554
1128,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,2,2,1,5,5,0.0,1554
1129,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,60.0,1554
1130,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,60.0,1554
1131,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,60.5,1554
1132,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,60.5,1554
1133,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,57.5,1554
1134,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,57.5,1554
1135,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,60.5,1554
1136,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,60.5,1554
1137,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,65.5,1554
1138,1, game of thrones season 7,7," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,2,1,5,5,65.5,1554
1139,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,3,2,1,5,5,0.0,959
1140,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,61.5,959
1141,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,61.5,959
1142,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1143,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1144,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,61.0,959
1145,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,61.0,959
1146,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1147,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1148,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,58.5,959
1149,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,58.5,959
1150,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,61.5,959
1151,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,61.5,959
1152,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,57.0,959
1153,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,57.0,959
1154,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.5,959
1155,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.5,959
1156,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.5,959
1157,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.5,959
1158,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1159,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1160,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1161,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,2,1,5,5,60.0,959
1162,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.0,959
1163,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.0,959
1164,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.5,959
1165,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.5,959
1166,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,50.6666666666667,959
1167,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,50.6666666666667,959
1168,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,50.6666666666667,959
1169,1, game of thrones season 8,1," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,88.0,959
1170,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,3,3,1,5,5,0.0,952
1171,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.0,952
1172,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.0,952
1173,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.5,952
1174,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,60.5,952
1175,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,57.0,952
1176,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,3,1,5,5,57.0,952
1177,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,2,9,1,5,5,0.0,952
1178,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,38.0,952
1179,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1180,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,62.0,952
1181,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,62.0,952
1182,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1183,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1184,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1185,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1186,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1187,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,59.0,952
1188,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1189,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1190,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,61.0,952
1191,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1192,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1193,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1194,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1195,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1196,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1197,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1198,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,59.5,952
1199,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,59.5,952
1200,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,61.0,952
1201,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1202,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1203,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1204,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,9,1,5,5,60.0,952
1205,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,60.0,952
1206,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,60.0,952
1207,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,60.0,952
1208,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,59.5,952
1209,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,59.5,952
1210,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,61.0,952
1211,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,60.0,952
1212,1, game of thrones season 8,2," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,2,10,1,5,5,60.0,952
1213,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,3,11,3,5,5,0.0,945
1214,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1215,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1216,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1217,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1218,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1219,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1220,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1221,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1222,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1223,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1224,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1225,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1226,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1227,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1228,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1229,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1230,1, game of thrones season 8,3," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,11,3,5,5,60.29411764705879,945
1231,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,3,12,3,5,5,0.0,938
1232,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,60.0,938
1233,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1234,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1235,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1236,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1237,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1238,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1239,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1240,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1241,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1242,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1243,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1244,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1245,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1246,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1247,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1248,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1249,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1250,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,59.6666666666667,938
1251,1, game of thrones season 8,4," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,66.0,938
1252,1, game of thrones season 8,5," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,3,12,3,5,5,0.0,931
1253,1, game of thrones season 8,5," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,74.5,931
1254,1, game of thrones season 8,5," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,74.5,931
1255,1, game of thrones season 8,5," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,0,3,12,3,5,5,30.0,931
1256,1, game of thrones season 8,6," 19, SF, SF fantasy , mid , fantasy",1,2,2,1,25,1,1,3,13,3,5,5,0.0,924
1257,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,1,1,14,1,1,1,0.0,1
1258,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,1,2,14,1,1,1,0.0,1
1259,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,67.6666666666667,1
1260,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,67.6666666666667,1
1261,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,67.6666666666667,1
1262,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,40.0,1
1263,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,56.0,1
1264,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,65.0,1
1265,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,63.0,1
1266,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,56.0,1
1267,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,50.6666666666667,1
1268,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,50.6666666666667,1
1269,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,50.6666666666667,1
1270,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,24.0,1
1271,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,64.0,1
1272,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,57.0,1
1273,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,87.0,1
1274,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,48.5,1
1275,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,48.5,1
1276,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,56.0,1
1277,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,59.5,1
1278,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,59.5,1
1279,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,65.0,1
1280,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,47.5,1
1281,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,47.5,1
1282,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,24.0,1
1283,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,57.0,1
1284,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,70.0,1
1285,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,55.5,1
1286,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,55.5,1
1287,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,62.0,1
1288,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,60.5,1
1289,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,60.5,1
1290,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,51.5,1
1291,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,51.5,1
1292,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,14,1,1,1,16.0,1
1293,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,56.0,1
1294,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,72.0,1
1295,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,72.0,1
1296,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,40.0,1
1297,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,57.0,1
1298,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,64.0,1
1299,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,55.0,1
1300,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,64.0,1
1301,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,57.0,1
1302,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,59.5,1
1303,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,59.5,1
1304,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,65.0,1
1305,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,56.0,1
1306,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,65.0,1
1307,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,59.5,1
1308,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,59.5,1
1309,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,57.0,1
1310,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,64.0,1
1311,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,71.0,1
1312,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,48.0,1
1313,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,51.0,1
1314,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,51.0,1
1315,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,51.0,1
1316,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,24.0,1
1317,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,64.0,1
1318,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,56.0,1
1319,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,88.0,1
1320,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,32.0,1
1321,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,53.3333333333333,1
1322,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,53.3333333333333,1
1323,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,53.3333333333333,1
1324,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,24.0,1
1325,1, Running Man,581," game , etc , variety , Trip",1,1,2,1,25,1,0,2,15,1,1,1,57.0,1
